Date,Price
2013-03-08 7:48:00,432.33
2013-03-08 7:49:00,431.65
2013-03-08 7:50:00,432.02
2013-03-08 7:51:00,432.17
2013-03-08 7:52:00,432.41
2013-03-08 7:53:00,432.12
2013-03-08 7:54:00,431.76
2013-03-08 7:55:00,432.0
2013-03-08 7:56:00,432.08
2013-03-08 7:57:00,432.43
2013-03-08 7:58:00,432.4
2013-03-08 7:59:00,432.54
2013-03-08 8:00:00,432.35
2013-03-08 8:01:00,432.43
2013-03-08 8:02:00,432.15
2013-03-08 8:03:00,431.02
2013-03-08 8:04:00,431.44
2013-03-08 8:05:00,431.46
2013-03-08 8:06:00,431.59
2013-03-08 8:07:00,431.43
2013-03-08 8:08:00,431.54
2013-03-08 8:09:00,431.77
2013-03-08 8:10:00,431.78
2013-03-08 8:11:00,432.16
2013-03-08 8:12:00,432.4
2013-03-08 8:13:00,432.05
2013-03-08 8:14:00,432.05
2013-03-08 8:15:00,432.44
2013-03-08 8:16:00,432.27
2013-03-08 8:17:00,432.6
2013-03-08 8:18:00,432.29
2013-03-08 8:19:00,432.12
2013-03-08 8:20:00,431.92
2013-03-08 8:21:00,431.56
2013-03-08 8:22:00,431.69
2013-03-08 8:23:00,431.5
2013-03-08 8:24:00,431.35
2013-03-08 8:25:00,431.6
2013-03-08 8:26:00,431.73
2013-03-08 8:27:00,431.85
2013-03-08 8:28:00,431.84
2013-03-08 8:29:00,432.22
2013-03-08 8:30:00,432.25
2013-03-08 8:31:00,432.29
2013-03-08 8:32:00,432.26
2013-03-08 8:33:00,432.66
2013-03-08 8:34:00,432.68
2013-03-08 8:35:00,432.63
2013-03-08 8:36:00,432.3
2013-03-08 8:37:00,432.1
2013-03-08 8:38:00,431.78
2013-03-08 8:39:00,431.65
2013-03-08 8:40:00,431.74
2013-03-08 8:41:00,431.66
2013-03-08 8:42:00,431.6
2013-03-08 8:43:00,431.67
2013-03-08 8:44:00,431.75
2013-03-08 8:45:00,431.74
2013-03-08 8:46:00,431.62
2013-03-08 8:47:00,431.43
2013-03-08 8:48:00,431.34
2013-03-08 8:49:00,431.41
2013-03-08 8:50:00,431.71
2013-03-08 8:51:00,431.87
2013-03-08 8:52:00,431.85
2013-03-08 8:53:00,431.67
2013-03-08 8:54:00,431.39
2013-03-08 8:55:00,431.87
2013-03-08 8:56:00,432.05
2013-03-08 8:57:00,432.22
2013-03-08 8:58:00,432.25
2013-03-08 8:59:00,432.06
2013-03-08 9:00:00,432.09
2013-03-08 9:01:00,432.38
2013-03-08 9:02:00,432.55
2013-03-08 9:03:00,432.38
2013-03-08 9:04:00,432.22
2013-03-08 9:05:00,432.12
2013-03-08 9:06:00,432.15
2013-03-08 9:07:00,432.22
2013-03-08 9:08:00,432.37
2013-03-08 9:09:00,432.4
2013-03-08 9:10:00,432.38
2013-03-08 9:11:00,432.15
2013-03-08 9:12:00,432.12
2013-03-08 9:13:00,431.81
2013-03-08 9:14:00,431.81
2013-03-08 9:15:00,431.86
2013-03-08 9:16:00,431.74
2013-03-08 9:17:00,431.79
2013-03-08 9:18:00,431.84
2013-03-08 9:19:00,431.47
2013-03-08 9:20:00,431.52
2013-03-08 9:21:00,431.65
2013-03-08 9:22:00,431.85
2013-03-08 9:23:00,431.92
2013-03-08 9:24:00,431.85
2013-03-08 9:25:00,431.42
2013-03-08 9:26:00,431.36
2013-03-08 9:27:00,431.44
2013-03-08 9:28:00,431.34
2013-03-08 9:29:00,431.27
2013-03-08 9:30:00,430.53
2013-03-08 9:31:00,430.64
2013-03-08 9:32:00,430.74
2013-03-08 9:33:00,430.62
2013-03-08 9:34:00,430.24
2013-03-08 9:35:00,429.99
2013-03-08 9:36:00,430.04
2013-03-08 9:37:00,430.0
2013-03-08 9:38:00,430.18
2013-03-08 9:39:00,430.11
2013-03-08 9:40:00,430.21
2013-03-08 9:41:00,430.56
2013-03-08 9:42:00,430.6
2013-03-08 9:43:00,430.53
2013-03-08 9:44:00,430.4
2013-03-08 9:45:00,430.24
2013-03-08 9:46:00,430.16
2013-03-08 9:47:00,430.48
2013-03-08 9:48:00,430.47
2013-03-08 9:49:00,430.21
2013-03-08 9:50:00,430.11
2013-03-08 9:51:00,429.98
2013-03-08 9:52:00,430.33
2013-03-08 9:53:00,430.53
2013-03-08 9:54:00,430.47
2013-03-08 9:55:00,430.54
2013-03-08 9:56:00,430.68
2013-03-08 9:57:00,430.5
2013-03-08 9:58:00,430.39
2013-03-08 9:59:00,430.36
2013-03-08 10:00:00,430.27
2013-03-08 10:01:00,430.41
2013-03-08 10:02:00,430.26
2013-03-08 10:03:00,430.38
2013-03-08 10:04:00,430.43
2013-03-08 10:05:00,430.77
2013-03-08 10:06:00,430.61
2013-03-08 10:07:00,430.7
2013-03-08 10:08:00,431.04
2013-03-08 10:09:00,431.32
2013-03-08 10:10:00,431.38
2013-03-08 10:11:00,431.13
2013-03-08 10:12:00,431.22
2013-03-08 10:13:00,431.18
2013-03-08 10:14:00,431.21
2013-03-08 10:15:00,431.37
2013-03-08 10:16:00,431.64
2013-03-08 10:17:00,431.69
2013-03-08 10:18:00,431.8
2013-03-08 10:19:00,431.74
2013-03-08 10:20:00,431.67
2013-03-08 10:21:00,431.67
2013-03-08 10:22:00,431.62
2013-03-08 10:23:00,431.61
2013-03-08 10:24:00,431.66
2013-03-08 10:25:00,431.89
2013-03-08 10:26:00,431.77
2013-03-08 10:27:00,431.7
2013-03-08 10:28:00,431.74
2013-03-08 10:29:00,431.7
2013-03-08 10:30:00,431.87
2013-03-08 10:31:00,431.8
2013-03-08 10:32:00,431.73
2013-03-08 10:33:00,431.91
2013-03-08 10:34:00,431.97
2013-03-08 10:35:00,432.2
2013-03-08 10:36:00,432.16
2013-03-08 10:37:00,431.63
2013-03-08 10:38:00,431.4
2013-03-08 10:39:00,431.48
2013-03-08 10:40:00,431.78
2013-03-08 10:41:00,431.75
2013-03-08 10:42:00,431.68
2013-03-08 10:43:00,431.3
2013-03-08 10:44:00,431.39
2013-03-08 10:45:00,431.22
2013-03-08 10:46:00,431.29
2013-03-08 10:47:00,431.3
2013-03-08 10:48:00,431.23
2013-03-08 10:49:00,431.38
2013-03-08 10:50:00,431.59
2013-03-08 10:51:00,431.4
2013-03-08 10:52:00,431.34
2013-03-08 10:53:00,431.36
2013-03-08 10:54:00,431.36
2013-03-08 10:55:00,431.51
2013-03-08 10:56:00,431.33
2013-03-08 10:57:00,431.32
2013-03-08 10:58:00,431.31
2013-03-08 10:59:00,431.03
2013-03-08 11:00:00,431.19
2013-03-08 11:01:00,431.39
2013-03-08 11:02:00,431.3
2013-03-08 11:03:00,431.28
2013-03-08 11:04:00,431.4
2013-03-08 11:05:00,431.42
2013-03-08 11:06:00,431.26
2013-03-08 11:07:00,431.21
2013-03-08 11:08:00,431.28
2013-03-08 11:09:00,431.4
2013-03-08 11:10:00,431.61
2013-03-08 11:11:00,431.67
2013-03-08 11:12:00,431.66
2013-03-08 11:13:00,431.51
2013-03-08 11:14:00,431.32
2013-03-08 11:15:00,431.35
2013-03-08 11:16:00,431.11
2013-03-08 11:17:00,431.26
2013-03-08 11:18:00,431.18
2013-03-08 11:19:00,431.3
2013-03-08 11:20:00,431.32
2013-03-08 11:21:00,431.0
2013-03-08 11:22:00,430.76
2013-03-08 11:23:00,430.61
2013-03-08 11:24:00,430.8
2013-03-08 11:25:00,430.96
2013-03-08 11:26:00,430.99
2013-03-08 11:27:00,431.02
2013-03-08 11:28:00,431.02
2013-03-08 11:29:00,430.94
2013-03-08 11:30:00,430.9
2013-03-08 11:31:00,430.92
2013-03-08 11:32:00,431.14
2013-03-08 11:33:00,430.99
2013-03-08 11:34:00,430.8
2013-03-08 11:35:00,431.17
2013-03-08 11:36:00,431.21
2013-03-08 11:37:00,431.0
2013-03-08 11:38:00,431.04
2013-03-08 11:39:00,431.14
2013-03-08 11:40:00,431.14
2013-03-08 11:41:00,431.18
2013-03-08 11:42:00,431.1
2013-03-08 11:43:00,430.96
2013-03-08 11:44:00,431.08
2013-03-08 11:45:00,431.02
2013-03-08 11:46:00,430.76
2013-03-08 11:47:00,430.95
2013-03-08 11:48:00,431.02
2013-03-08 11:49:00,430.88
2013-03-08 11:50:00,430.82
2013-03-08 11:51:00,430.76
2013-03-08 11:52:00,430.68
2013-03-08 11:53:00,430.78
2013-03-08 11:54:00,430.81
2013-03-08 11:55:00,430.95
2013-03-08 11:56:00,430.84
2013-03-08 11:57:00,430.84
2013-03-08 11:58:00,430.84
2013-03-08 11:59:00,430.95
2013-03-08 12:00:00,431.17
2013-03-08 12:01:00,431.08
2013-03-08 12:02:00,431.54
2013-03-08 12:03:00,431.77
2013-03-08 12:04:00,431.71
2013-03-08 12:05:00,432.13
2013-03-08 12:06:00,432.5
2013-03-08 12:07:00,432.11
2013-03-08 12:08:00,432.2
2013-03-08 12:09:00,432.12
2013-03-08 12:10:00,432.17
2013-03-08 12:11:00,432.18
2013-03-08 12:12:00,432.17
2013-03-08 12:13:00,432.24
2013-03-08 12:14:00,432.51
2013-03-08 12:15:00,432.27
2013-03-08 12:16:00,432.21
2013-03-08 12:17:00,432.18
2013-03-08 12:18:00,431.91
2013-03-08 12:19:00,432.01
2013-03-08 12:20:00,432.05
2013-03-08 12:21:00,431.91
2013-03-08 12:22:00,431.81
2013-03-08 12:23:00,431.52
2013-03-08 12:24:00,431.7
2013-03-08 12:25:00,431.61
2013-03-08 12:26:00,431.66
2013-03-08 12:27:00,431.68
2013-03-08 12:28:00,431.76
2013-03-08 12:29:00,431.9
2013-03-08 12:30:00,431.7
2013-03-08 12:31:00,431.59
2013-03-08 12:32:00,431.52
2013-03-08 12:33:00,431.64
2013-03-08 12:34:00,431.66
2013-03-08 12:35:00,431.7
2013-03-08 12:36:00,431.59
2013-03-08 12:37:00,431.64
2013-03-08 12:38:00,431.6
2013-03-08 12:39:00,431.79
2013-03-08 12:40:00,431.85
2013-03-08 12:41:00,431.88
2013-03-08 12:42:00,431.91
2013-03-08 12:43:00,432.12
2013-03-08 12:44:00,432.2
2013-03-08 12:45:00,432.05
2013-03-08 12:46:00,431.92
2013-03-08 12:47:00,431.8
2013-03-08 12:48:00,431.9
2013-03-08 12:49:00,431.8
2013-03-08 12:50:00,431.82
2013-03-08 12:51:00,432.21
2013-03-08 12:52:00,432.19
2013-03-08 12:53:00,432.11
2013-03-08 12:54:00,431.99
2013-03-08 12:55:00,431.93
2013-03-08 12:56:00,431.73
2013-03-08 12:57:00,430.95
2013-03-08 12:58:00,431.0
2013-03-08 12:59:00,431.22
2013-03-08 13:00:00,431.5
2013-03-11 6:30:00,429.75
2013-03-11 6:31:00,429.6
2013-03-11 6:32:00,428.63
2013-03-11 6:33:00,428.89
2013-03-11 6:34:00,428.37
2013-03-11 6:35:00,427.83
2013-03-11 6:36:00,428.21
2013-03-11 6:37:00,427.72
2013-03-11 6:38:00,427.36
2013-03-11 6:39:00,427.4
2013-03-11 6:40:00,427.48
2013-03-11 6:41:00,427.58
2013-03-11 6:42:00,426.87
2013-03-11 6:43:00,426.76
2013-03-11 6:44:00,426.88
2013-03-11 6:45:00,427.29
2013-03-11 6:46:00,427.48
2013-03-11 6:47:00,427.89
2013-03-11 6:48:00,427.87
2013-03-11 6:49:00,428.16
2013-03-11 6:50:00,427.87
2013-03-11 6:51:00,427.6
2013-03-11 6:52:00,427.61
2013-03-11 6:53:00,427.5
2013-03-11 6:54:00,428.39
2013-03-11 6:55:00,428.07
2013-03-11 6:56:00,427.87
2013-03-11 6:57:00,427.55
2013-03-11 6:58:00,427.3
2013-03-11 6:59:00,427.0
2013-03-11 7:00:00,427.48
2013-03-11 7:01:00,427.56
2013-03-11 7:02:00,427.66
2013-03-11 7:03:00,427.42
2013-03-11 7:04:00,427.32
2013-03-11 7:05:00,426.94
2013-03-11 7:06:00,426.94
2013-03-11 7:07:00,426.5
2013-03-11 7:08:00,426.29
2013-03-11 7:09:00,426.52
2013-03-11 7:10:00,426.45
2013-03-11 7:11:00,426.93
2013-03-11 7:12:00,426.64
2013-03-11 7:13:00,426.85
2013-03-11 7:14:00,426.93
2013-03-11 7:15:00,426.8
2013-03-11 7:16:00,426.7
2013-03-11 7:17:00,426.76
2013-03-11 7:18:00,426.72
2013-03-11 7:19:00,426.75
2013-03-11 7:20:00,426.92
2013-03-11 7:21:00,426.91
2013-03-11 7:22:00,426.79
2013-03-11 7:23:00,426.69
2013-03-11 7:24:00,426.58
2013-03-11 7:25:00,426.76
2013-03-11 7:26:00,426.53
2013-03-11 7:27:00,426.56
2013-03-11 7:28:00,426.62
2013-03-11 7:29:00,426.09
2013-03-11 7:30:00,426.16
2013-03-11 7:31:00,426.11
2013-03-11 7:32:00,426.01
2013-03-11 7:33:00,426.1
2013-03-11 7:34:00,426.07
2013-03-11 7:35:00,425.79
2013-03-11 7:36:00,425.68
2013-03-11 7:37:00,425.66
2013-03-11 7:38:00,425.67
2013-03-11 7:39:00,425.8
2013-03-11 7:40:00,425.69
2013-03-11 7:41:00,426.14
2013-03-11 7:42:00,426.04
2013-03-11 7:43:00,426.37
2013-03-11 7:44:00,425.82
2013-03-11 7:45:00,425.76
2013-03-11 7:46:00,426.08
2013-03-11 7:47:00,426.32
2013-03-11 7:48:00,426.24
2013-03-11 7:49:00,425.92
2013-03-11 7:50:00,426.0
2013-03-11 7:51:00,425.76
2013-03-11 7:52:00,425.97
2013-03-11 7:53:00,425.79
2013-03-11 7:54:00,425.92
2013-03-11 7:55:00,425.87
2013-03-11 7:56:00,425.8
2013-03-11 7:57:00,425.23
2013-03-11 7:58:00,425.29
2013-03-11 7:59:00,425.44
2013-03-11 8:00:00,425.66
2013-03-11 8:01:00,425.68
2013-03-11 8:02:00,425.54
2013-03-11 8:03:00,425.53
2013-03-11 8:04:00,425.64
2013-03-11 8:05:00,425.86
2013-03-11 8:06:00,426.27
2013-03-11 8:07:00,426.68
2013-03-11 8:08:00,426.58
2013-03-11 8:09:00,426.26
2013-03-11 8:10:00,426.54
2013-03-11 8:11:00,426.62
2013-03-11 8:12:00,426.49
2013-03-11 8:13:00,426.66
2013-03-11 8:14:00,426.7
2013-03-11 8:15:00,426.65
2013-03-11 8:16:00,426.7
2013-03-11 8:17:00,427.19
2013-03-11 8:18:00,427.08
2013-03-11 8:19:00,427.12
2013-03-11 8:20:00,427.1
2013-03-11 8:21:00,427.11
2013-03-11 8:22:00,426.89
2013-03-11 8:23:00,426.82
2013-03-11 8:24:00,426.84
2013-03-11 8:25:00,426.79
2013-03-11 8:26:00,426.88
2013-03-11 8:27:00,426.8
2013-03-11 8:28:00,426.75
2013-03-11 8:29:00,426.76
2013-03-11 8:30:00,426.62
2013-03-11 8:31:00,426.52
2013-03-11 8:32:00,426.55
2013-03-11 8:33:00,426.7
2013-03-11 8:34:00,426.69
2013-03-11 8:35:00,426.67
2013-03-11 8:36:00,426.31
2013-03-11 8:37:00,426.25
2013-03-11 8:38:00,426.01
2013-03-11 8:39:00,426.06
2013-03-11 8:40:00,426.05
2013-03-11 8:41:00,426.18
2013-03-11 8:42:00,426.35
2013-03-11 8:43:00,426.14
2013-03-11 8:44:00,426.55
2013-03-11 8:45:00,426.54
2013-03-11 8:46:00,426.63
2013-03-11 8:47:00,426.58
2013-03-11 8:48:00,426.77
2013-03-11 8:49:00,426.96
2013-03-11 8:50:00,426.87
2013-03-11 8:51:00,426.76
2013-03-11 8:52:00,426.85
2013-03-11 8:53:00,427.0
2013-03-11 8:54:00,426.83
2013-03-11 8:55:00,426.73
2013-03-11 8:56:00,426.67
2013-03-11 8:57:00,426.68
2013-03-11 8:58:00,426.74
2013-03-11 8:59:00,426.72
2013-03-11 9:00:00,426.69
2013-03-11 9:01:00,426.77
2013-03-11 9:02:00,426.92
2013-03-11 9:03:00,427.1
2013-03-11 9:04:00,427.3
2013-03-11 9:05:00,427.64
2013-03-11 9:06:00,427.25
2013-03-11 9:07:00,427.42
2013-03-11 9:08:00,427.4
2013-03-11 9:09:00,427.44
2013-03-11 9:10:00,427.54
2013-03-11 9:11:00,427.78
2013-03-11 9:12:00,428.09
2013-03-11 9:13:00,428.07
2013-03-11 9:14:00,428.0
2013-03-11 9:15:00,427.9
2013-03-11 9:16:00,428.39
2013-03-11 9:17:00,428.0
2013-03-11 9:18:00,427.82
2013-03-11 9:19:00,427.71
2013-03-11 9:20:00,427.79
2013-03-11 9:21:00,427.79
2013-03-11 9:22:00,427.71
2013-03-11 9:23:00,427.67
2013-03-11 9:24:00,427.74
2013-03-11 9:25:00,427.45
2013-03-11 9:26:00,427.68
2013-03-11 9:27:00,427.5
2013-03-11 9:28:00,427.29
2013-03-11 9:29:00,427.38
2013-03-11 9:30:00,427.35
2013-03-11 9:31:00,427.26
2013-03-11 9:32:00,427.41
2013-03-11 9:33:00,427.42
2013-03-11 9:34:00,427.61
2013-03-11 9:35:00,427.49
2013-03-11 9:36:00,427.67
2013-03-11 9:37:00,427.74
2013-03-11 9:38:00,427.74
2013-03-11 9:39:00,427.69
2013-03-11 9:40:00,427.41
2013-03-11 9:41:00,427.3
2013-03-11 9:42:00,427.34
2013-03-11 9:43:00,427.49
2013-03-11 9:44:00,427.63
2013-03-11 9:45:00,427.63
2013-03-11 9:46:00,427.48
2013-03-11 9:47:00,427.58
2013-03-11 9:48:00,427.69
2013-03-11 9:49:00,427.77
2013-03-11 9:50:00,427.66
2013-03-11 9:51:00,427.51
2013-03-11 9:52:00,427.62
2013-03-11 9:53:00,427.77
2013-03-11 9:54:00,427.83
2013-03-11 9:55:00,427.8
2013-03-11 9:56:00,427.55
2013-03-11 9:57:00,427.67
2013-03-11 9:58:00,427.8
2013-03-11 9:59:00,427.82
2013-03-11 10:00:00,427.73
2013-03-11 10:01:00,427.7
2013-03-11 10:02:00,427.89
2013-03-11 10:03:00,427.71
2013-03-11 10:04:00,427.64
2013-03-11 10:05:00,427.45
2013-03-11 10:06:00,427.31
2013-03-11 10:07:00,426.82
2013-03-11 10:08:00,426.99
2013-03-11 10:09:00,427.0
2013-03-11 10:10:00,426.9
2013-03-11 10:11:00,426.84
2013-03-11 10:12:00,426.8
2013-03-11 10:13:00,427.04
2013-03-11 10:14:00,427.18
2013-03-11 10:15:00,427.24
2013-03-11 10:16:00,427.2
2013-03-11 10:17:00,427.44
2013-03-11 10:18:00,427.5
2013-03-11 10:19:00,427.44
2013-03-11 10:20:00,427.4
2013-03-11 10:21:00,427.25
2013-03-11 10:22:00,427.68
2013-03-11 10:23:00,427.5
2013-03-11 10:24:00,427.48
2013-03-11 10:25:00,427.53
2013-03-11 10:26:00,427.47
2013-03-11 10:27:00,427.34
2013-03-11 10:28:00,427.41
2013-03-11 10:29:00,427.5
2013-03-11 10:30:00,427.68
2013-03-11 10:31:00,427.65
2013-03-11 10:32:00,427.81
2013-03-11 10:33:00,427.81
2013-03-11 10:34:00,428.0
2013-03-11 10:35:00,428.81
2013-03-11 10:36:00,428.66
2013-03-11 10:37:00,428.75
2013-03-11 10:38:00,428.89
2013-03-11 10:39:00,428.62
2013-03-11 10:40:00,428.53
2013-03-11 10:41:00,428.37
2013-03-11 10:42:00,428.38
2013-03-11 10:43:00,428.28
2013-03-11 10:44:00,428.21
2013-03-11 10:45:00,428.26
2013-03-11 10:46:00,428.1
2013-03-11 10:47:00,428.24
2013-03-11 10:48:00,428.38
2013-03-11 10:49:00,428.31
2013-03-11 10:50:00,428.33
2013-03-11 10:51:00,428.6
2013-03-11 10:52:00,428.91
2013-03-11 10:53:00,428.86
2013-03-11 10:54:00,428.86
2013-03-11 10:55:00,428.68
2013-03-11 10:56:00,428.65
2013-03-11 10:57:00,428.53
2013-03-11 10:58:00,428.4
2013-03-11 10:59:00,428.46
2013-03-11 11:00:00,428.65
2013-03-11 11:01:00,428.4
2013-03-11 11:02:00,428.34
2013-03-11 11:03:00,428.32
2013-03-11 11:04:00,428.28
2013-03-11 11:05:00,428.42
2013-03-11 11:06:00,428.44
2013-03-11 11:07:00,428.21
2013-03-11 11:08:00,428.25
2013-03-11 11:09:00,428.33
2013-03-11 11:10:00,427.86
2013-03-11 11:11:00,427.92
2013-03-11 11:12:00,427.87
2013-03-11 11:13:00,428.08
2013-03-11 11:14:00,427.85
2013-03-11 11:15:00,428.06
2013-03-11 11:16:00,427.75
2013-03-11 11:17:00,427.9
2013-03-11 11:18:00,427.84
2013-03-11 11:19:00,427.7
2013-03-11 11:20:00,427.94
2013-03-11 11:21:00,427.99
2013-03-11 11:22:00,427.94
2013-03-11 11:23:00,427.99
2013-03-11 11:24:00,427.88
2013-03-11 11:25:00,428.08
2013-03-11 11:26:00,428.2
2013-03-11 11:27:00,428.4
2013-03-11 11:28:00,428.59
2013-03-11 11:29:00,428.34
2013-03-11 11:30:00,428.4
2013-03-11 11:31:00,428.34
2013-03-11 11:32:00,428.3
2013-03-11 11:33:00,428.15
2013-03-11 11:34:00,428.1
2013-03-11 11:35:00,428.28
2013-03-11 11:36:00,428.29
2013-03-11 11:37:00,428.6
2013-03-11 11:38:00,429.2
2013-03-11 11:39:00,430.3
2013-03-11 11:40:00,431.73
2013-03-11 11:41:00,431.13
2013-03-11 11:42:00,432.04
2013-03-11 11:43:00,432.82
2013-03-11 11:44:00,433.45
2013-03-11 11:45:00,434.39
2013-03-11 11:46:00,433.98
2013-03-11 11:47:00,434.49
2013-03-11 11:48:00,436.27
2013-03-11 11:49:00,436.77
2013-03-11 11:50:00,437.72
2013-03-11 11:51:00,437.04
2013-03-11 11:52:00,436.37
2013-03-11 11:53:00,436.75
2013-03-11 11:54:00,437.08
2013-03-11 11:55:00,436.59
2013-03-11 11:56:00,436.68
2013-03-11 11:57:00,437.1
2013-03-11 11:58:00,436.81
2013-03-11 11:59:00,435.91
2013-03-11 12:00:00,435.27
2013-03-11 12:01:00,436.1
2013-03-11 12:02:00,435.7
2013-03-11 12:03:00,435.78
2013-03-11 12:04:00,436.85
2013-03-11 12:05:00,436.64
2013-03-11 12:06:00,436.3
2013-03-11 12:07:00,437.03
2013-03-11 12:08:00,437.46
2013-03-11 12:09:00,437.48
2013-03-11 12:10:00,438.23
2013-03-11 12:11:00,437.62
2013-03-11 12:12:00,438.09
2013-03-11 12:13:00,437.6
2013-03-11 12:14:00,436.92
2013-03-11 12:15:00,437.24
2013-03-11 12:16:00,437.37
2013-03-11 12:17:00,436.14
2013-03-11 12:18:00,436.42
2013-03-11 12:19:00,435.88
2013-03-11 12:20:00,436.12
2013-03-11 12:21:00,436.28
2013-03-11 12:22:00,436.23
2013-03-11 12:23:00,436.57
2013-03-11 12:24:00,436.83
2013-03-11 12:25:00,437.09
2013-03-11 12:26:00,437.04
2013-03-11 12:27:00,437.11
2013-03-11 12:28:00,436.04
2013-03-11 12:29:00,435.56
2013-03-11 12:30:00,436.12
2013-03-11 12:31:00,436.3
2013-03-11 12:32:00,436.16
2013-03-11 12:33:00,436.29
2013-03-11 12:34:00,436.64
2013-03-11 12:35:00,436.72
2013-03-11 12:36:00,436.34
2013-03-11 12:37:00,437.2
2013-03-11 12:38:00,436.61
2013-03-11 12:39:00,436.34
2013-03-11 12:40:00,436.49
2013-03-11 12:41:00,436.72
2013-03-11 12:42:00,437.19
2013-03-11 12:43:00,437.68
2013-03-11 12:44:00,437.3
2013-03-11 12:45:00,437.73
2013-03-11 12:46:00,437.63
2013-03-11 12:47:00,437.87
2013-03-11 12:48:00,438.54
2013-03-11 12:49:00,438.2
2013-03-11 12:50:00,438.17
2013-03-11 12:51:00,438.07
2013-03-11 12:52:00,438.34
2013-03-11 12:53:00,438.59
2013-03-11 12:54:00,438.02
2013-03-11 12:55:00,438.19
2013-03-11 12:56:00,438.27
2013-03-11 12:57:00,437.75
2013-03-11 12:58:00,437.96
2013-03-11 12:59:00,438.03
2013-03-11 13:00:00,437.94
2013-03-12 6:30:00,435.6
2013-03-12 6:31:00,435.61
2013-03-12 6:32:00,435.02
2013-03-12 6:33:00,436.41
2013-03-12 6:34:00,435.78
2013-03-12 6:35:00,433.72
2013-03-12 6:36:00,434.09
2013-03-12 6:37:00,434.67
2013-03-12 6:38:00,435.09
2013-03-12 6:39:00,436.9
2013-03-12 6:40:00,436.37
2013-03-12 6:41:00,435.98
2013-03-12 6:42:00,435.85
2013-03-12 6:43:00,435.75
2013-03-12 6:44:00,436.81
2013-03-12 6:45:00,436.73
2013-03-12 6:46:00,436.11
2013-03-12 6:47:00,436.22
2013-03-12 6:48:00,436.43
2013-03-12 6:49:00,437.01
2013-03-12 6:50:00,436.52
2013-03-12 6:51:00,438.05
2013-03-12 6:52:00,438.05
2013-03-12 6:53:00,438.33
2013-03-12 6:54:00,438.5
2013-03-12 6:55:00,437.51
2013-03-12 6:56:00,437.66
2013-03-12 6:57:00,436.98
2013-03-12 6:58:00,437.22
2013-03-12 6:59:00,436.69
2013-03-12 7:00:00,436.86
2013-03-12 7:01:00,436.65
2013-03-12 7:02:00,437.11
2013-03-12 7:03:00,437.2
2013-03-12 7:04:00,436.0
2013-03-12 7:05:00,434.79
2013-03-12 7:06:00,435.28
2013-03-12 7:07:00,434.81
2013-03-12 7:08:00,435.0
2013-03-12 7:09:00,435.24
2013-03-12 7:10:00,435.63
2013-03-12 7:11:00,435.19
2013-03-12 7:12:00,435.5
2013-03-12 7:13:00,435.22
2013-03-12 7:14:00,435.18
2013-03-12 7:15:00,435.66
2013-03-12 7:16:00,435.9
2013-03-12 7:17:00,435.32
2013-03-12 7:18:00,435.35
2013-03-12 7:19:00,434.81
2013-03-12 7:20:00,433.93
2013-03-12 7:21:00,433.22
2013-03-12 7:22:00,433.45
2013-03-12 7:23:00,433.4
2013-03-12 7:24:00,433.68
2013-03-12 7:25:00,433.42
2013-03-12 7:26:00,434.01
2013-03-12 7:27:00,433.94
2013-03-12 7:28:00,433.89
2013-03-12 7:29:00,433.57
2013-03-12 7:30:00,433.19
2013-03-12 7:31:00,433.58
2013-03-12 7:32:00,433.45
2013-03-12 7:33:00,433.45
2013-03-12 7:34:00,433.75
2013-03-12 7:35:00,433.71
2013-03-12 7:36:00,433.78
2013-03-12 7:37:00,433.2
2013-03-12 7:38:00,432.78
2013-03-12 7:39:00,432.46
2013-03-12 7:40:00,432.32
2013-03-12 7:41:00,432.11
2013-03-12 7:42:00,431.78
2013-03-12 7:43:00,431.86
2013-03-12 7:44:00,431.94
2013-03-12 7:45:00,431.93
2013-03-12 7:46:00,432.01
2013-03-12 7:47:00,431.77
2013-03-12 7:48:00,431.63
2013-03-12 7:49:00,431.41
2013-03-12 7:50:00,431.38
2013-03-12 7:51:00,431.28
2013-03-12 7:52:00,431.78
2013-03-12 7:53:00,431.78
2013-03-12 7:54:00,431.97
2013-03-12 7:55:00,431.93
2013-03-12 7:56:00,431.69
2013-03-12 7:57:00,431.88
2013-03-12 7:58:00,431.77
2013-03-12 7:59:00,431.99
2013-03-12 8:00:00,432.2
2013-03-12 8:01:00,432.67
2013-03-12 8:02:00,432.26
2013-03-12 8:03:00,431.66
2013-03-12 8:04:00,431.82
2013-03-12 8:05:00,431.63
2013-03-12 8:06:00,431.56
2013-03-12 8:07:00,430.76
2013-03-12 8:08:00,430.75
2013-03-12 8:09:00,430.23
2013-03-12 8:10:00,430.35
2013-03-12 8:11:00,430.25
2013-03-12 8:12:00,430.3
2013-03-12 8:13:00,430.4
2013-03-12 8:14:00,430.71
2013-03-12 8:15:00,430.65
2013-03-12 8:16:00,430.9
2013-03-12 8:17:00,430.82
2013-03-12 8:18:00,430.65
2013-03-12 8:19:00,430.78
2013-03-12 8:20:00,431.06
2013-03-12 8:21:00,430.96
2013-03-12 8:22:00,430.54
2013-03-12 8:23:00,430.44
2013-03-12 8:24:00,430.56
2013-03-12 8:25:00,430.32
2013-03-12 8:26:00,430.08
2013-03-12 8:27:00,430.23
2013-03-12 8:28:00,430.34
